DAY,HOUR,PJME,PJMW,COMED,DAYTON,AEP,DUQ,DOM,FE,DEOK,EKPC
02/24/16,800,33970,6424,11431,2245,16424,1579,12153,8695,3155,1432
02/24/16,900,34155,6333,11967,2244,16261,1617,11936,8766,3118,1389
02/24/16,1000,34071,6260,12201,2262,16108,1632,11692,8844,3119,1352
02/24/16,1100,34040,6209,12357,2264,16098,1631,11531,8891,3125,1352
02/24/16,1200,33815,6100,12546,2232,15960,1607,11333,8853,3096,1301
02/24/16,1300,33398,5976,12590,2214,15834,1587,11094,8783,3067,1327
02/24/16,1400,33129,5887,12563,2178,15508,1575,10877,8685,3030,1338
02/24/16,1500,32746,5803,12604,2146,15140,1567,10621,8490,3013,1364
02/24/16,1600,32617,5779,12467,2113,14978,1562,10606,8406,3024,1411
02/24/16,1700,33153,5849,12440,2135,14989,1598,10597,8285,3094,1508
02/24/16,1800,34101,5895,12551,2197,15268,1564,10826,8323,3158,1639
02/24/16,1900,34281,6037,12945,2264,15864,1606,11030,8547,3300,1786
02/24/16,2000,33400,6056,13051,2274,16100,1606,10876,8528,3350,1841
02/24/16,2100,32219,5962,12802,2247,15863,1559,10488,8411,3316,1891
02/24/16,2200,30360,5739,12417,2174,15519,1500,9993,8114,3239,1872
02/24/16,2300,27938,5393,11873,2066,14952,1395,9248,7698,3065,1794
02/24/16,2400,25699,5134,11095,1971,14326,1309,8615,7283,2898,1741
02/23/16,100,26654,5196,9849,1848,13684,1310,9414,7221,2649,1395
02/23/16,200,25977,5050,9480,1816,13428,1287,9207,7086,2612,1321
02/23/16,300,25733,5023,9286,1794,13367,1263,9172,7003,2604,1387
02/23/16,400,25844,5108,9233,1810,13490,1265,9219,7015,2626,1390
02/23/16,500,26650,5288,9244,1870,13873,1279,9594,7170,2713,1445
02/23/16,600,28907,5564,9513,2000,14712,1366,10485,7532,2907,1561
02/23/16,700,32514,6114,10314,2223,16094,1505,11755,8332,3220,1701
02/23/16,800,34159,6335,11314,2316,16759,1569,12279,8687,3337,1715
02/23/16,900,34426,6325,11736,2287,16481,1593,12070,8644,3288,1656
02/23/16,1000,34492,6248,11818,2246,16228,1619,11996,8587,3215,1563
02/23/16,1100,34591,6168,11722,2223,15953,1622,11911,8485,3157,1484
02/23/16,1200,34527,6137,11626,2155,15593,1618,11727,8362,3105,1357
02/23/16,1300,34405,6149,11507,2118,15316,1597,11683,8255,3029,1319
02/23/16,1400,34463,6085,11376,2079,15044,1579,11632,8180,2998,1278
02/23/16,1500,34371,6019,11302,2017,14742,1547,11579,7979,2947,1213
02/23/16,1600,34456,6002,11215,1974,14578,1520,11623,7803,2890,1230
02/23/16,1700,35098,6049,11098,1956,14582,1523,11887,7828,2898,1219
02/23/16,1800,36431,6150,11201,2002,14925,1548,12308,7956,2961,1329
02/23/16,1900,37196,6501,11758,2117,15709,1615,12756,8371,3134,1465
02/23/16,2000,36668,6482,12185,2166,15996,1613,12593,8490,3182,1503
02/23/16,2100,35647,6374,12074,2139,15819,1585,12251,8411,3119,1507
02/23/16,2200,33847,6175,11820,2065,15279,1534,11628,8151,3017,1429
02/23/16,2300,31371,5773,11342,1950,14511,1454,10848,7699,2819,1360
02/23/16,2400,29120,5479,10655,1855,13896,1368,10139,7281,2648,1251
02/22/16,100,24620,4853,9271,1675,12536,1279,8130,6772,2441,1166
02/22/16,200,24092,4872,9024,1661,12420,1246,7956,6654,2414,1162
02/22/16,300,24017,4930,8924,1662,12499,1244,7923,6612,2391,1164
02/22/16,400,24341,5025,8873,1686,12678,1254,8077,6683,2385,1223
02/22/16,500,25406,5234,8980,1759,13070,1291,8497,6884,2525,1301
02/22/16,600,27849,5604,9316,1901,14017,1400,9437,7247,2758,1430
02/22/16,700,31676,6196,10123,2146,15595,1535,10788,8070,3112,1661
02/22/16,800,33104,6394,11185,2257,16273,1606,11275,8472,3289,1721
02/22/16,900,32573,6265,11630,2241,16214,1615,10918,8539,3277,1690
02/22/16,1000,31708,6043,11678,2212,16014,1607,11126,8545,3226,1627
02/22/16,1100,31042,5889,11580,2194,15686,1598,10954,8509,3189,1580
02/22/16,1200,30408,5824,11526,2095,15980,1599,10743,8322,3175,1518
02/22/16,1300,29886,5638,11457,2100,15381,1573,10517,8200,3066,1474
02/22/16,1400,29516,5517,11358,2014,15103,1557,10356,8103,3048,1424
02/22/16,1500,29245,5411,11332,2009,14844,1527,10269,7966,2947,1400
02/22/16,1600,29297,5296,11201,1965,14716,1521,10332,7813,2918,1359
02/22/16,1700,29959,5383,11137,1960,14653,1504,10563,7748,2909,1412
02/22/16,1800,31640,5639,11311,2003,14985,1518,11128,7883,2970,1501
02/22/16,1900,33860,6048,11889,2120,15848,1610,12007,8404,3147,1626
02/22/16,2000,33967,6168,12116,2182,16246,1620,12005,8618,3257,1712
02/22/16,2100,33360,6063,11941,2163,16087,1602,11693,8536,3195,1690
02/22/16,2200,32023,5959,11680,2094,15615,1527,11185,8252,3100,1644
02/22/16,2300,29924,5649,11212,1993,14878,1438,10547,7792,2922,1550
02/22/16,2400,27930,5378,10491,1902,14140,1369,9832,7463,2759,1460
02/21/16,100,24374,4381,8929,1412,11542,1230,8383,6032,2243,1045
02/21/16,200,23626,4266,8631,1383,11293,1218,8164,5917,2182,1000
02/21/16,300,23207,4231,8388,1367,11223,1209,8070,5941,2138,988
02/21/16,400,23141,4234,8300,1364,11265,1187,8106,5929,2130,957
02/21/16,500,23375,4319,8262,1367,11321,1189,8256,5984,2122,971
02/21/16,600,24079,4418,8320,1408,11530,1207,8507,6046,2172,984
02/21/16,700,25090,4615,8475,1467,11967,1268,8971,6206,2213,1019
02/21/16,800,25833,4816,8708,1524,12399,1290,9307,6376,2266,1102
02/21/16,900,26824,5044,8744,1600,12837,1361,9589,6602,2405,1190
02/21/16,1000,27401,5213,9053,1647,13136,1403,9644,6653,2528,1273
02/21/16,1100,27713,5214,9301,1656,13075,1381,9526,6711,2605,1291
02/21/16,1200,28084,5166,9514,1643,12986,1395,9580,6673,2613,1273
02/21/16,1300,27829,5093,9550,1623,13047,1389,9528,6700,2613,1288
02/21/16,1400,27220,4987,9607,1600,12933,1390,9372,6650,2569,1292
02/21/16,1500,27041,4907,9518,1576,12732,1365,9403,6622,2544,1206
02/21/16,1600,27388,4904,9511,1568,12666,1363,9429,6673,2511,1237
02/21/16,1700,28301,4996,9536,1590,12834,1378,9645,6734,2516,1231
02/21/16,1800,30005,5213,9823,1645,13201,1406,10080,6981,2621,1295
02/21/16,1900,31161,5531,10513,1773,13939,1502,10592,7515,2788,1378
02/21/16,2000,30961,5565,10887,1859,14425,1531,10583,7599,2887,1456
02/21/16,2100,30298,5519,10818,1851,14271,1506,10248,7635,2837,1408
02/21/16,2200,29013,5333,10520,1811,13820,1468,9796,7475,2757,1373
02/21/16,2300,27346,5109,10215,1750,13250,1413,9198,7231,2630,1298
02/21/16,2400,25747,4974,9735,1710,12917,1329,8538,6924,2545,1222
02/20/16,100,28851,5130,9552,1551,12570,1304,10589,6379,2416,1192
02/20/16,200,27827,4984,9118,1495,12202,1266,10243,6267,2337,1123
02/20/16,300,27171,4917,8860,1468,12090,1235,10144,6150,2290,1095
02/20/16,400,26848,4883,8699,1452,12025,1219,9978,6131,2267,1116
02/20/16,500,26905,4916,8630,1467,12114,1215,10106,6141,2278,1152
02/20/16,600,27507,5005,8719,1513,12354,1251,10373,6259,2341,1179
02/20/16,700,28616,5222,8992,1595,12894,1291,10708,6568,2448,1232
02/20/16,800,29356,5387,9307,1673,13318,1340,11057,6709,2562,1273
02/20/16,900,29948,5489,9404,1723,13634,1383,11356,6879,2667,1380
02/20/16,1000,30116,5494,9654,1761,13757,1422,11166,6954,2713,1376
02/20/16,1100,29863,5365,9766,1753,13683,1436,10692,7013,2724,1351
02/20/16,1200,29142,5182,9716,1717,13348,1423,10303,6911,2719,1283
02/20/16,1300,28402,4994,9618,1689,13050,1408,9835,6778,2678,1250
02/20/16,1400,27725,4897,9523,1642,12708,1408,9480,6681,2630,1236
02/20/16,1500,26990,4765,9348,1607,12436,1378,9272,6557,2568,1168
02/20/16,1600,26440,4663,9167,1580,12283,1364,9080,6472,2560,1138
02/20/16,1700,26738,4709,9071,1582,12241,1356,9049,6411,2556,1169
02/20/16,1800,27932,4802,9171,1584,12351,1387,9329,6487,2559,1192
02/20/16,1900,29902,5062,9694,1659,12976,1452,10106,6969,2679,1209
02/20/16,2000,29736,5133,10234,1700,13190,1452,10115,7047,2732,1297
02/20/16,2100,29275,5055,10146,1674,13075,1429,9953,7004,2685,1252
02/20/16,2200,28428,4940,10049,1622,12812,1406,9687,6852,2601,1226
02/20/16,2300,27109,4754,9807,1554,12417,1349,9226,6580,2476,1209
02/20/16,2400,25641,4545,9409,1476,11913,1274,8792,6336,2360,1119
02/19/16,100,31897,6327,10270,1916,15156,1515,12354,7523,2840,1574
02/19/16,200,31468,6282,9794,1859,15008,1485,12369,7355,2760,1590
02/19/16,300,31413,6244,9551,1831,14903,1478,12585,7273,2713,1552
02/19/16,400,31767,6316,9385,1813,15025,1460,12857,7216,2717,1573
02/19/16,500,32823,6422,9330,1853,15224,1477,13541,7342,2793,1586
02/19/16,600,35186,6744,9528,1981,16177,1553,14520,7692,2937,1650
02/19/16,700,38637,7232,10155,2170,17472,1684,15793,8386,3233,1851
02/19/16,800,39720,7331,11142,2254,17989,1727,16030,8763,3345,1853
02/19/16,900,38855,7234,11434,2245,17598,1752,15174,8753,3282,1735
02/19/16,1000,37817,7090,11450,2241,17069,1768,14365,8733,3260,1613
02/19/16,1100,37208,6971,11403,2210,16501,1738,13691,8698,3191,1501
02/19/16,1200,36533,6713,11327,2128,15890,1718,12956,8464,3113,1443
02/19/16,1300,35985,6455,11221,2088,15395,1669,12321,8265,3042,1379
02/19/16,1400,35558,6273,11069,2046,15068,1644,11793,8136,2997,1322
02/19/16,1500,35072,6084,10920,2006,14664,1622,11433,8002,2958,1273
02/19/16,1600,34959,6040,10762,1940,14199,1604,11362,7842,2919,1266
02/19/16,1700,35597,6113,10726,1915,14276,1612,11648,7739,2874,1291
02/19/16,1800,36960,6293,10845,1917,14441,1636,12269,7786,2881,1324
02/19/16,1900,37921,6460,11160,1982,15005,1665,12933,8073,2981,1382
02/19/16,2000,37138,6365,11525,1992,14996,1638,12855,8057,2988,1428
02/19/16,2100,36191,6219,11396,1943,14795,1590,12610,7910,2937,1402
02/19/16,2200,34682,5987,11132,1879,14410,1505,12234,7622,2854,1345
02/19/16,2300,32618,5683,10753,1780,13765,1453,11675,7265,2717,1295
02/19/16,2400,30507,5393,10140,1651,13063,1368,11106,6749,2560,1207
02/18/16,100,29821,6052,10759,1956,15302,1525,10822,7623,2988,1762
02/18/16,200,29170,5955,10325,1910,15102,1506,10747,7486,2931,1760
02/18/16,300,29039,5931,10107,1877,15012,1484,10839,7440,2887,1730
02/18/16,400,29253,6030,10009,1878,15142,1477,11173,7502,2924,1737
02/18/16,500,30313,6157,10022,1925,15511,1523,11721,7703,2991,1833
02/18/16,600,32689,6532,10315,2070,16319,1603,12757,8111,3164,1909
02/18/16,700,36443,7090,11059,2304,17865,1751,14244,8871,3469,2139
02/18/16,800,37684,7323,12124,2414,18479,1810,14668,9281,3578,2164
02/18/16,900,37140,7104,12446,2390,18198,1817,13843,9265,3563,2079
02/18/16,1000,36199,6927,12628,2360,17631,1820,13042,9095,3454,1914
02/18/16,1100,35333,6783,12674,2299,17191,1813,12533,9007,3406,1754
02/18/16,1200,34609,6590,12564,2236,16657,1795,12059,8819,3351,1666
02/18/16,1300,34025,6394,12482,2213,16218,1765,11705,8644,3302,1598
02/18/16,1400,33515,6236,12283,2172,15904,1741,11469,8566,3256,1501
02/18/16,1500,33180,6161,12154,2139,15532,1715,11244,8394,3208,1469
02/18/16,1600,33274,6106,12071,2100,15328,1701,11146,8274,3172,1397
02/18/16,1700,34286,6169,12081,2131,15518,1700,11513,8292,3184,1424
02/18/16,1800,36501,6467,12188,2195,15952,1751,12339,8430,3264,1506
02/18/16,1900,38763,6917,12687,2312,17013,1828,13532,8959,3421,1661
02/18/16,2000,38905,7122,12858,2341,17411,1841,13694,9029,3492,1787
02/18/16,2100,38423,7104,12652,2313,17434,1823,13806,8925,3493,1816
02/18/16,2200,37163,6944,12304,2238,17074,1768,13539,8684,3354,1794
02/18/16,2300,35106,6746,11778,2111,16359,1677,13000,8266,3140,1759
02/18/16,2400,33092,6475,11004,1991,15674,1581,12507,7828,2936,1668
02/17/16,100,28407,5825,10662,1984,15228,1466,10215,7400,3047,1755
02/17/16,200,27718,5708,10221,1950,14956,1442,10124,7245,3007,1718
02/17/16,300,27452,5641,9958,1924,14940,1442,10139,7191,2996,1709
02/17/16,400,27697,5642,9900,1916,14908,1442,10407,7132,2978,1730
02/17/16,500,28644,5764,9887,1949,15189,1456,10839,7300,3033,1786
02/17/16,600,30960,6141,10190,2076,15962,1535,11801,7638,3197,1805
02/17/16,700,34535,6653,10948,2293,17349,1655,13091,8333,3476,1939
02/17/16,800,35922,6875,12007,2405,17822,1749,13572,8771,3616,1996
02/17/16,900,35643,6874,12322,2407,17758,1768,13035,8799,3603,1902
02/17/16,1000,35274,6824,12334,2402,17485,1799,12444,8823,3593,1893
02/17/16,1100,35064,6745,12233,2379,17319,1806,11844,8795,3601,1889
02/17/16,1200,34610,6663,12198,2318,17035,1812,11289,8750,3568,1839
02/17/16,1300,34289,6588,12133,2280,16767,1801,10846,8701,3509,1837
02/17/16,1400,34095,6566,12051,2254,16542,1801,10630,8682,3472,1820
02/17/16,1500,33935,6497,12014,2229,16319,1777,10335,8551,3430,1803
02/17/16,1600,34007,6444,11856,2207,16140,1765,10423,8445,3412,1874
02/17/16,1700,34749,6588,11782,2233,16345,1745,10646,8460,3449,1881
02/17/16,1800,36484,6779,11965,2288,16740,1790,11549,8584,3521,1947
02/17/16,1900,37674,7009,12603,2374,17584,1865,12434,9017,3632,2068
02/17/16,2000,37427,6999,13012,2388,17828,1855,12627,9126,3649,2067
02/17/16,2100,36693,6981,12900,2349,17625,1821,12588,9016,3575,2052
02/17/16,2200,35255,6800,12648,2271,17174,1780,12248,8634,3471,2005
02/17/16,2300,33069,6540,12156,2146,16466,1669,11617,8267,3303,1891
02/17/16,2400,31097,6213,11444,2021,15822,1578,11057,7883,3092,1845
02/16/16,100,31729,6248,10853,1981,15796,1449,12112,7476,2999,1766
02/16/16,200,30840,6108,10424,1927,15568,1424,11856,7306,2923,1746
02/16/16,300,30277,6110,10190,1898,15442,1403,11732,7197,2898,1745
02/16/16,400,30201,6102,10041,1898,15424,1392,11725,7202,2887,1756
02/16/16,500,30655,6176,10060,1915,15578,1428,11899,7354,2966,1784
02/16/16,600,32112,6407,10356,2048,16221,1524,12195,7726,3129,1845
02/16/16,700,34285,6772,11074,2261,17055,1638,12711,8297,3443,1979
02/16/16,800,35302,6916,12131,2379,17680,1714,12896,8664,3578,2006
02/16/16,900,35594,7032,12468,2375,17753,1752,12856,8808,3542,1960
02/16/16,1000,35720,7080,12654,2398,17789,1784,12714,8897,3557,1964
02/16/16,1100,35808,7098,12671,2406,17759,1810,12579,8947,3592,1924
02/16/16,1200,35672,7106,12598,2402,17563,1814,12204,8950,3553,1870
02/16/16,1300,35337,6905,12434,2390,17332,1811,11659,8929,3502,1856
02/16/16,1400,34698,6716,12284,2373,17243,1814,11143,8950,3469,1840
02/16/16,1500,33781,6600,12326,2352,17079,1801,10694,8875,3452,1811
02/16/16,1600,33157,6525,12297,2312,16981,1790,10514,8730,3423,1759
02/16/16,1700,33507,6541,12365,2310,16962,1785,10608,8799,3426,1821
02/16/16,1800,35124,6858,12484,2345,17325,1847,11322,8906,3484,1893
02/16/16,1900,36681,7054,12981,2425,17915,1862,12161,9177,3624,1974
02/16/16,2000,36439,7030,13123,2424,17982,1837,12299,9172,3656,2025
02/16/16,2100,35725,6922,12962,2390,17705,1788,12194,8971,3607,2014
02/16/16,2200,34230,6639,12684,2307,17223,1726,11863,8666,3503,1951
02/16/16,2300,31980,6310,12092,2166,16518,1637,11166,8177,3329,1875
02/16/16,2400,29880,6011,11318,2058,15697,1543,10591,7735,3151,1803
02/15/16,100,35465,6855,11061,2164,16898,1573,14622,7904,3266,2020
02/15/16,200,34946,6767,10686,2112,16668,1549,14603,7766,3206,1999
02/15/16,300,34781,6742,10533,2084,16540,1532,14678,7710,3152,1969
02/15/16,400,34927,6782,10348,2082,16374,1505,14788,7724,3152,1942
02/15/16,500,35644,6918,10413,2113,16611,1538,15091,7830,3217,1938
02/15/16,600,37123,7052,10591,2210,17064,1618,15555,8092,3343,1967
02/15/16,700,39265,7449,11204,2347,17761,1715,15946,8666,3531,2048
02/15/16,800,40385,7659,12013,2460,18245,1777,16143,9079,3646,2087
02/15/16,900,41200,7784,12379,2481,18394,1799,16260,9246,3646,2052
02/15/16,1000,41919,7799,12706,2511,18489,1835,16412,9360,3665,2097
02/15/16,1100,42340,7806,12906,2527,18503,1857,16392,9452,3714,2045
02/15/16,1200,42297,7810,12983,2504,18322,1872,16224,9416,3704,2043
02/15/16,1300,42008,7692,12904,2466,18179,1857,15972,9335,3662,1990
02/15/16,1400,41760,7639,12790,2443,17951,1831,15668,9237,3620,1955
02/15/16,1500,41320,7547,12755,2408,17637,1809,15376,9034,3622,1905
02/15/16,1600,40964,7511,12693,2364,17390,1777,15186,8913,3610,1941
02/15/16,1700,41253,7551,12648,2354,17413,1793,15332,8834,3599,1956
02/15/16,1800,42571,7699,12808,2388,17534,1813,15749,9016,3649,2018
02/15/16,1900,42993,7759,13294,2461,18066,1855,15888,9302,3743,2091
02/15/16,2000,42040,7685,13385,2446,18013,1832,15544,9167,3721,2077
02/15/16,2100,40568,7497,13164,2388,17555,1795,14956,8983,3631,2039
02/15/16,2200,38289,7165,12858,2279,16867,1721,14303,8687,3488,1976
02/15/16,2300,35699,6815,12358,2164,16109,1600,13442,8178,3302,1911
02/15/16,2400,33373,6490,11567,2044,15407,1525,12704,7715,3119,1820
02/14/16,100,38169,7594,11428,2197,17854,1701,16295,8035,3527,2332
02/14/16,200,37664,7533,11018,2156,17762,1643,16336,7909,3463,2314
02/14/16,300,37402,7479,10820,2137,17856,1638,16562,7834,3450,2289
02/14/16,400,37465,7572,10650,2133,17944,1634,16798,7817,3433,2282
02/14/16,500,37777,7607,10571,2146,18016,1641,17036,7876,3421,2262
02/14/16,600,38479,7731,10604,2172,18097,1673,17425,7933,3471,2327
02/14/16,700,39580,7929,10741,2228,18587,1713,17838,8066,3528,2346
02/14/16,800,40158,8102,11018,2280,18844,1752,18131,8193,3586,2392
02/14/16,900,40257,8031,11019,2329,18958,1786,17741,8392,3662,2459
02/14/16,1000,39887,7838,11312,2335,18650,1778,17033,8355,3670,2513
02/14/16,1100,39225,7598,11565,2273,18179,1772,16315,8281,3613,2469
02/14/16,1200,38436,7336,11783,2221,17590,1760,15592,8173,3582,2437
02/14/16,1300,37513,7149,11939,2234,17205,1741,14969,8122,3605,2454
02/14/16,1400,36634,6910,11885,2218,16991,1723,14329,8047,3579,2404
02/14/16,1500,35984,6746,11845,2221,16868,1700,13851,8017,3568,2362
02/14/16,1600,36042,6769,11704,2260,16916,1708,13720,8056,3664,2398
02/14/16,1700,37304,6998,11751,2303,17323,1734,14312,8248,3760,2396
02/14/16,1800,40029,7399,11938,2362,17943,1792,15316,8577,3857,2420
02/14/16,1900,41996,7726,12590,2441,18683,1860,15986,9016,3968,2490
02/14/16,2000,41925,7747,12877,2457,18842,1858,16087,9043,3959,2467
02/14/16,2100,41382,7650,12751,2418,18862,1826,15930,8953,3859,2336
02/14/16,2200,40206,7429,12442,2352,18412,1772,15618,8733,3732,2299
02/14/16,2300,38459,7206,12113,2272,17813,1692,15166,8475,3549,2205
02/14/16,2400,36789,6975,11573,2206,17152,1639,14829,8117,3388,2118
02/13/16,100,33479,6670,12079,2198,16450,1631,13477,8115,3408,2116
02/13/16,200,32827,6618,11649,2151,16248,1593,13417,8049,3364,2110
02/13/16,300,32610,6593,11416,2139,16298,1572,13542,7975,3344,2125
02/13/16,400,32661,6686,11236,2142,16367,1581,13869,7985,3364,2139
02/13/16,500,33199,6853,11232,2166,16762,1603,14225,8036,3399,2182
02/13/16,600,34215,7044,11310,2221,17181,1633,14648,8191,3485,2271
02/13/16,700,35697,7297,11578,2312,17820,1691,15379,8398,3610,2332
02/13/16,800,36790,7504,11953,2389,18280,1725,15952,8679,3721,2452
02/13/16,900,37662,7700,12066,2412,18684,1750,16116,8851,3794,2502
02/13/16,1000,38444,7764,12263,2409,18564,1807,16061,9016,3785,2444
02/13/16,1100,38543,7768,12348,2385,18387,1840,15697,9007,3734,2365
02/13/16,1200,38352,7694,12326,2341,17971,1851,15145,8978,3658,2273
02/13/16,1300,38021,7606,12215,2285,17726,1837,14766,8859,3561,2144
02/13/16,1400,37823,7522,11995,2249,17394,1814,14343,8798,3495,2055
02/13/16,1500,37865,7480,11751,2219,17097,1811,14067,8739,3434,1959
02/13/16,1600,38369,7498,11493,2214,17096,1810,14058,8686,3394,1922
02/13/16,1700,39672,7639,11416,2224,17184,1824,14472,8687,3413,1914
02/13/16,1800,41971,7925,11625,2255,17464,1869,15477,8870,3502,1986
02/13/16,1900,43773,8240,12471,2385,18549,1948,16551,9295,3744,2181
02/13/16,2000,43599,8246,12842,2411,18856,1933,16821,9292,3833,2332
02/13/16,2100,43098,8199,12869,2404,18826,1919,16969,9109,3830,2330
02/13/16,2200,42200,8078,12653,2373,18710,1864,16918,8928,3792,2370
02/13/16,2300,40707,7929,12394,2309,18450,1822,16750,8651,3704,2401
02/13/16,2400,39343,7724,11927,2252,18101,1759,16426,8327,3613,2338
02/12/16,100,35154,7313,11415,2260,17713,1653,14270,8349,3363,1997
02/12/16,200,34611,7231,10970,2228,17543,1626,14288,8182,3332,1966
02/12/16,300,34472,7208,10697,2211,17633,1609,14306,8118,3318,1968
02/12/16,400,34686,7300,10577,2220,17660,1612,14492,8103,3347,1985
02/12/16,500,35617,7454,10590,2272,17951,1624,14952,8270,3406,2013
02/12/16,600,37958,7847,10838,2364,18728,1703,15752,8601,3578,2112
02/12/16,700,41297,8301,11536,2549,19876,1831,16945,9121,3828,2244
02/12/16,800,42477,8522,12534,2638,20362,1913,17189,9581,3949,2274
02/12/16,900,41487,8335,13038,2627,20190,1948,16511,9609,3920,2242
02/12/16,1000,40139,8068,13295,2607,19848,1944,15899,9619,3904,2216
02/12/16,1100,39171,7797,13387,2591,19631,1953,15355,9655,3891,2176
02/12/16,1200,38315,7520,13298,2524,19229,1943,14962,9506,3792,2107
02/12/16,1300,37610,7390,13199,2498,18925,1913,14649,9310,3733,2060
02/12/16,1400,37413,7278,13031,2482,18716,1909,14427,9286,3739,1959
